ticker,close,date,high,low,month,open,volume,daily_return,price_change,intraday_range,year,month_num,month_name,Company,Sector
ADANIENT,2428.4,2023-10-17 05:30:00,2462.0,2423.5,2023-10,2459.95,707543,-0.039105110420478706,-31.549999999999727,38.5,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2406.35,2023-10-18 05:30:00,2441.75,2401.05,2023-10,2440.0,776977,-0.9080052709603104,-33.65000000000009,40.69999999999982,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2402.2,2023-10-19 05:30:00,2414.7,2382.55,2023-10,2400.0,1168822,-0.17246036528352215,2.199999999999818,32.149999999999636,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2393.75,2023-10-20 05:30:00,2443.95,2382.05,2023-10,2398.05,1240350,-0.35176088585462395,-4.300000000000182,61.899999999999636,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2308.65,2023-10-23 05:30:00,2412.35,2301.8,2023-10,2397.8,1483549,-3.5550913838120035,-89.15000000000009,110.54999999999973,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2257.0,2023-10-25 05:30:00,2348.05,2235.3,2023-10,2320.0,1540819,-2.2372382128083568,-63.0,112.75,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2203.2,2023-10-26 05:30:00,2249.0,2167.05,2023-10,2249.0,2226073,-2.3836951705804243,-45.80000000000018,81.94999999999982,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2261.7,2023-10-27 05:30:00,2275.0,2212.0,2023-10,2222.0,1244293,2.655228758169925,39.69999999999982,63.0,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2299.1,2023-10-30 05:30:00,2305.0,2250.0,2023-10,2260.05,996448,1.6536233806428768,39.04999999999973,55.0,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2294.65,2023-10-31 05:30:00,2320.0,2276.0,2023-10,2320.0,1155280,-0.19355399939106066,-25.34999999999991,44.0,2023,10,Oct 2023,Adani Enterprises,Conglomerate
ADANIENT,2217.3,2023-11-01 05:30:00,2312.25,2207.0,2023-11,2299.0,1666579,-3.370884448608713,-81.69999999999982,105.25,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2215.3,2023-11-02 05:30:00,2297.95,2204.2,2023-11,2247.0,2340997,-0.0901997925404796,-31.699999999999818,93.75,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2229.85,2023-11-03 05:30:00,2279.0,2215.0,2023-11,2215.3,1853300,0.6567959192885775,14.549999999999727,64.0,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2246.0,2023-11-06 05:30:00,2260.0,2233.0,2023-11,2253.95,770061,0.7242639639437609,-7.949999999999818,27.0,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2233.35,2023-11-07 05:30:00,2260.0,2226.65,2023-11,2257.0,641554,-0.5632235084594872,-23.65000000000009,33.34999999999991,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2259.95,2023-11-08 05:30:00,2298.0,2235.0,2023-11,2245.3,1169180,1.1910358877918803,14.649999999999636,63.0,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2214.65,2023-11-09 05:30:00,2272.6,2210.1,2023-11,2269.0,1267890,-2.004469125423114,-54.34999999999991,62.5,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2205.1,2023-11-10 05:30:00,2237.0,2198.5,2023-11,2220.25,1072597,-0.43121938003748417,-15.150000000000091,38.5,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2211.35,2023-11-12 05:30:00,2226.0,2205.1,2023-11,2219.7,148320,0.28343385787492625,-8.349999999999909,20.90000000000009,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2213.65,2023-11-13 05:30:00,2241.9,2195.55,2023-11,2215.5,853633,0.10400886336401349,-1.849999999999909,46.34999999999991,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2225.4,2023-11-15 05:30:00,2250.0,2220.5,2023-11,2240.0,696475,0.5307975515551178,-14.599999999999909,29.5,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2205.9,2023-11-16 05:30:00,2232.8,2196.1,2023-11,2226.0,1307584,-0.876246966837424,-20.09999999999991,36.70000000000027,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2208.8,2023-11-17 05:30:00,2237.95,2201.0,2023-11,2205.9,916518,0.13146561494175035,2.900000000000091,36.94999999999982,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2149.85,2023-11-20 05:30:00,2218.5,2142.0,2023-11,2211.0,1577213,-2.6688699746468814,-61.15000000000009,76.5,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2196.65,2023-11-21 05:30:00,2232.55,2158.35,2023-11,2160.0,1839502,2.176896062515987,36.65000000000009,74.20000000000027,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2172.65,2023-11-22 05:30:00,2225.0,2153.5,2023-11,2205.15,1247205,-1.0925727812805874,-32.5,71.5,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2175.25,2023-11-23 05:30:00,2190.0,2160.6,2023-11,2190.0,729114,0.11966952799575825,-14.75,29.40000000000009,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2225.45,2023-11-24 05:30:00,2251.95,2160.9,2023-11,2179.0,1946259,2.3077807148603524,46.44999999999982,91.04999999999973,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2423.5,2023-11-28 05:30:00,2512.4,2275.0,2023-11,2301.0,11972275,8.899323732278862,122.5,237.4000000000001,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2396.6,2023-11-29 05:30:00,2477.65,2390.0,2023-11,2468.7,4561574,-1.1099649267588219,-72.09999999999991,87.65000000000009,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2358.55,2023-11-30 05:30:00,2409.0,2343.05,2023-11,2400.05,2983879,-1.5876658599682791,-41.5,65.94999999999982,2023,11,Nov 2023,Adani Enterprises,Conglomerate
ADANIENT,2362.7,2023-12-01 05:30:00,2403.35,2354.1,2023-12,2370.0,1792983,0.1759555659197165,-7.300000000000182,49.25,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2531.2,2023-12-04 05:30:00,2595.0,2487.45,2023-12,2549.95,5681516,7.131671392897965,-18.75,107.55000000000018,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2959.35,2023-12-05 05:30:00,2999.9,2531.2,2023-12,2531.2,22879079,16.914902022756007,428.1500000000001,468.7000000000003,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2883.95,2023-12-06 05:30:00,3154.55,2844.85,2023-12,3080.0,19355777,-2.5478567928768125,-196.05000000000018,309.7000000000003,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2887.15,2023-12-07 05:30:00,2945.9,2853.05,2023-12,2900.0,6325887,0.11095892785937256,-12.849999999999909,92.84999999999991,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2822.15,2023-12-08 05:30:00,2927.0,2760.0,2023-12,2902.7,6959428,-2.251355142614686,-80.54999999999973,167.0,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2855.8,2023-12-11 05:30:00,2919.9,2811.05,2023-12,2837.05,5064123,1.1923533476250414,18.75,108.84999999999991,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2857.65,2023-12-12 05:30:00,2895.95,2840.55,2023-12,2869.1,2017772,0.06478044680999773,-11.449999999999818,55.399999999999636,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2875.05,2023-12-13 05:30:00,2899.1,2805.0,2023-12,2860.0,2805832,0.6088919216838962,15.050000000000182,94.09999999999991,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2894.05,2023-12-14 05:30:00,2932.95,2887.0,2023-12,2900.95,3224681,0.6608580720335322,-6.899999999999636,45.94999999999982,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2991.8,2023-12-15 05:30:00,3000.0,2893.9,2023-12,2912.05,4921484,3.3776195988320934,79.75,106.09999999999991,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2980.6,2023-12-18 05:30:00,3027.75,2961.1,2023-12,2993.95,2315922,-0.37435657463734673,-13.349999999999909,66.65000000000009,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2941.25,2023-12-19 05:30:00,2994.35,2915.0,2023-12,2988.8,1741493,-1.3202039857746706,-47.55000000000018,79.34999999999991,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2783.85,2023-12-20 05:30:00,2968.0,2766.2,2023-12,2946.0,3417739,-5.351466213344668,-162.1500000000001,201.80000000000018,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2799.75,2023-12-21 05:30:00,2821.95,2725.0,2023-12,2750.0,2678577,0.5711514629020975,49.75,96.94999999999982,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2808.35,2023-12-22 05:30:00,2847.6,2791.4,2023-12,2815.95,1513956,0.3071702830609757,-7.599999999999909,56.19999999999982,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2865.45,2023-12-26 05:30:00,2893.75,2800.1,2023-12,2817.0,2048484,2.0332223547634642,48.44999999999982,93.65000000000009,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2843.35,2023-12-27 05:30:00,2894.8,2833.6,2023-12,2880.7,1698325,-0.7712575686192324,-37.34999999999991,61.20000000000027,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2809.9,2023-12-28 05:30:00,2867.35,2800.1,2023-12,2855.0,4102912,-1.176429212021024,-45.09999999999991,67.25,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2848.95,2023-12-29 05:30:00,2863.3,2802.85,2023-12,2823.9,1507086,1.3897291718566462,25.049999999999727,60.45000000000027,2023,12,Dec 2023,Adani Enterprises,Conglomerate
ADANIENT,2917.2,2024-01-01 05:30:00,2947.0,2842.05,2024-01,2852.3,2898619,2.3956194387405816,64.89999999999964,104.94999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2932.4,2024-01-02 05:30:00,2948.2,2841.0,2024-01,2922.0,2671368,0.5210475798711256,10.400000000000091,107.19999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3003.0,2024-01-03 05:30:00,3199.0,2955.6,2024-01,3047.0,19725411,2.407584231346327,-44.0,243.4000000000001,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2998.3,2024-01-04 05:30:00,3044.45,2990.0,2024-01,3039.4,2975620,-0.15651015651014788,-41.09999999999991,54.44999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3006.6,2024-01-05 05:30:00,3066.9,2981.1,2024-01,3009.95,3219949,0.2768235333355573,-3.349999999999909,85.80000000000018,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2963.5,2024-01-08 05:30:00,3027.0,2952.95,2024-01,3020.0,1849061,-1.433512938202619,-56.5,74.05000000000018,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3014.6,2024-01-09 05:30:00,3068.8,2980.0,2024-01,2990.7,2885706,1.7243124683651079,23.90000000000009,88.80000000000018,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3098.2,2024-01-10 05:30:00,3112.0,3020.05,2024-01,3024.0,3590297,2.7731705698931908,74.19999999999982,91.94999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3080.9,2024-01-11 05:30:00,3129.0,3065.0,2024-01,3120.0,2008103,-0.5583887418501021,-39.09999999999991,64.0,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3104.1,2024-01-12 05:30:00,3125.0,3068.2,2024-01,3096.35,1795933,0.7530267129734813,7.75,56.80000000000018,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3089.5,2024-01-15 05:30:00,3130.0,3067.45,2024-01,3127.0,1407007,-0.4703456718533561,-37.5,62.55000000000018,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3056.5,2024-01-16 05:30:00,3104.5,3035.0,2024-01,3095.0,2515564,-1.0681340022657415,-38.5,69.5,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2971.05,2024-01-17 05:30:00,3045.0,2946.3,2024-01,3033.0,2897218,-2.795681334860123,-61.94999999999982,98.69999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2918.9,2024-01-18 05:30:00,2985.0,2885.1,2024-01,2975.55,2552342,-1.755271705289374,-56.65000000000009,99.90000000000009,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2915.65,2024-01-19 05:30:00,2949.45,2903.05,2024-01,2945.35,2014096,-0.11134331426222444,-29.699999999999818,46.399999999999636,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2987.9,2024-01-20 05:30:00,3015.85,2890.5,2024-01,2930.0,1878793,2.4780066194502126,57.90000000000009,125.34999999999991,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2896.55,2024-01-23 05:30:00,3014.95,2885.5,2024-01,3014.95,1827002,-3.057331235985139,-118.39999999999964,129.44999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2903.45,2024-01-24 05:30:00,2929.1,2871.25,2024-01,2901.0,5807940,0.23821442750857624,2.449999999999818,57.84999999999991,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,2893.6,2024-01-25 05:30:00,2926.35,2804.4,2024-01,2903.45,2601969,-0.33925158001687494,-9.849999999999909,121.94999999999982,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3064.65,2024-01-29 05:30:00,3092.7,2923.05,2024-01,2929.0,4402976,5.911321537185521,135.6500000000001,169.64999999999964,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3091.1,2024-01-30 05:30:00,3129.9,3020.9,2024-01,3081.0,3115506,0.8630675607328664,10.099999999999909,109.0,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3142.0,2024-01-31 05:30:00,3151.7,3072.4,2024-01,3092.75,2671051,1.646663000226467,49.25,79.29999999999973,2024,1,Jan 2024,Adani Enterprises,Conglomerate
ADANIENT,3153.5,2024-02-01 05:30:00,3236.95,3083.05,2024-02,3156.9,4686595,0.36600891152132053,-3.400000000000091,153.89999999999964,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3157.45,2024-02-02 05:30:00,3208.5,3140.0,2024-02,3184.95,2708695,0.1252576502299041,-27.5,68.5,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3173.45,2024-02-05 05:30:00,3229.4,3151.45,2024-02,3170.0,2191195,0.5067380322728798,3.449999999999818,77.95000000000027,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3203.75,2024-02-06 05:30:00,3228.2,3160.0,2024-02,3183.9,2078891,0.9547968299484788,19.84999999999991,68.19999999999982,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3229.85,2024-02-07 05:30:00,3277.95,3210.0,2024-02,3220.05,2095911,0.8146703082325457,9.799999999999727,67.94999999999982,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3168.6,2024-02-08 05:30:00,3245.6,3146.1,2024-02,3245.6,1679004,-1.8963728965741389,-77.0,99.5,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3215.2,2024-02-09 05:30:00,3224.95,3121.2,2024-02,3184.45,1572789,1.4706810578804408,30.75,103.75,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3169.75,2024-02-12 05:30:00,3241.95,3160.0,2024-02,3229.0,1083138,-1.4135979099278329,-59.25,81.94999999999982,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3178.45,2024-02-13 05:30:00,3194.0,3092.05,2024-02,3180.0,1225207,0.27446959539394467,-1.550000000000182,101.94999999999982,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3207.2,2024-02-14 05:30:00,3255.25,3169.85,2024-02,3184.0,1741264,0.9045289370605225,23.199999999999818,85.40000000000009,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3193.8,2024-02-15 05:30:00,3252.75,3184.05,2024-02,3219.85,2035204,-0.41780992766274894,-26.049999999999727,68.69999999999982,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3223.6,2024-02-16 05:30:00,3252.3,3192.65,2024-02,3214.0,2193673,0.9330577994864919,9.599999999999909,59.65000000000009,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3258.8,2024-02-19 05:30:00,3308.6,3235.8,2024-02,3240.0,1779444,1.0919468916739117,18.800000000000182,72.79999999999973,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3228.6,2024-02-20 05:30:00,3269.8,3210.15,2024-02,3267.0,1467630,-0.9267214925739564,-38.40000000000009,59.65000000000009,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3223.2,2024-02-21 05:30:00,3300.0,3205.0,2024-02,3238.0,1657021,-0.1672551570340075,-14.800000000000182,95.0,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3263.05,2024-02-22 05:30:00,3274.0,3210.5,2024-02,3239.0,1138722,1.2363489699677377,24.050000000000182,63.5,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3273.3,2024-02-23 05:30:00,3319.95,3225.1,2024-02,3263.05,1975035,0.31412328956037516,10.25,94.84999999999991,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3327.75,2024-02-26 05:30:00,3344.0,3263.0,2024-02,3272.0,1695378,1.6634588946934148,55.75,81.0,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3302.3,2024-02-27 05:30:00,3340.0,3273.0,2024-02,3339.0,1125570,-0.7647810081887085,-36.69999999999982,67.0,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3219.0,2024-02-28 05:30:00,3318.8,3207.5,2024-02,3309.2,1358879,-2.522484329103958,-90.19999999999982,111.30000000000018,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3285.4,2024-02-29 05:30:00,3304.75,3205.35,2024-02,3220.05,1352988,2.062752407580004,65.34999999999991,99.40000000000009,2024,2,Feb 2024,Adani Enterprises,Conglomerate
ADANIENT,3318.75,2024-03-01 05:30:00,3346.0,3281.8,2024-03,3309.85,1161067,1.0150970962439887,8.900000000000091,64.19999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3333.25,2024-03-02 05:30:00,3348.7,3321.5,2024-03,3332.0,119511,0.43691148775895083,1.25,27.199999999999818,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3317.15,2024-03-04 05:30:00,3350.0,3310.05,2024-03,3335.0,1061244,-0.48301207530188073,-17.84999999999991,39.94999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3310.2,2024-03-05 05:30:00,3334.0,3295.05,2024-03,3325.3,1190416,-0.20951720603531454,-15.100000000000364,38.94999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3233.95,2024-03-06 05:30:00,3323.0,3183.15,2024-03,3323.0,1935203,-2.303486194187665,-89.05000000000018,139.8499999999999,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3226.55,2024-03-07 05:30:00,3262.0,3220.0,2024-03,3240.0,856328,-0.2288223380076837,-13.449999999999818,42.0,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3207.35,2024-03-11 05:30:00,3259.0,3200.0,2024-03,3241.2,738851,-0.5950628380158474,-33.84999999999991,59.0,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3122.5,2024-03-12 05:30:00,3222.7,3111.0,2024-03,3207.35,1199487,-2.645486149001508,-84.84999999999991,111.69999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,2906.2,2024-03-13 05:30:00,3138.05,2850.15,2024-03,3125.0,3407040,-6.927141713370699,-218.80000000000018,287.9000000000001,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3087.45,2024-03-14 05:30:00,3101.2,2880.0,2024-03,2927.45,3759100,6.2366664372720315,160.0,221.19999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3132.2,2024-03-15 05:30:00,3143.4,3061.25,2024-03,3111.0,2199094,1.4494161848774834,21.199999999999818,82.15000000000009,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3111.75,2024-03-18 05:30:00,3124.0,2976.05,2024-03,3050.1,3042515,-0.6528957282421199,61.65000000000009,147.94999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3052.7,2024-03-19 05:30:00,3164.8,3041.85,2024-03,3126.0,1460452,-1.8976460191210798,-73.30000000000018,122.95000000000027,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3051.45,2024-03-20 05:30:00,3083.2,3021.1,2024-03,3075.0,966481,-0.04094735807645966,-23.550000000000182,62.09999999999991,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3066.5,2024-03-21 05:30:00,3107.1,3059.6,2024-03,3089.55,1175751,0.49320814694653325,-23.050000000000182,47.5,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3107.7,2024-03-22 05:30:00,3128.95,3048.05,2024-03,3066.55,951557,1.343551279960864,41.149999999999636,80.89999999999964,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3109.95,2024-03-26 05:30:00,3171.95,3089.1,2024-03,3100.5,937103,0.0724008108890839,9.449999999999818,82.84999999999991,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3122.1,2024-03-27 05:30:00,3138.45,3106.25,2024-03,3115.0,900231,0.3906815222109783,7.099999999999909,32.19999999999982,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3197.1,2024-03-28 05:30:00,3237.0,3096.75,2024-03,3134.0,2327053,2.4022292687614133,63.09999999999991,140.25,2024,3,Mar 2024,Adani Enterprises,Conglomerate
ADANIENT,3252.1,2024-04-01 05:30:00,3291.8,3207.85,2024-04,3230.2,1292646,1.7203090300584867,21.90000000000009,83.95000000000027,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3268.75,2024-04-02 05:30:00,3285.0,3240.0,2024-04,3258.95,868829,0.5119768764798138,9.800000000000182,45.0,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3233.45,2024-04-03 05:30:00,3260.15,3222.0,2024-04,3250.0,1153109,-1.0799235181644384,-16.550000000000182,38.15000000000009,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3210.8,2024-04-04 05:30:00,3273.0,3201.7,2024-04,3250.0,1403826,-0.7004901884983372,-39.19999999999982,71.30000000000018,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3224.8,2024-04-05 05:30:00,3234.0,3178.95,2024-04,3211.1,755607,0.43602840413603516,13.700000000000273,55.05000000000018,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3224.55,2024-04-08 05:30:00,3243.5,3197.2,2024-04,3240.95,577440,-0.007752418754647383,-16.399999999999636,46.30000000000018,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3198.45,2024-04-09 05:30:00,3251.0,3185.0,2024-04,3240.7,833679,-0.8094152672466048,-42.25,66.0,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3242.0,2024-04-10 05:30:00,3254.6,3192.5,2024-04,3200.0,1441138,1.361597023558292,42.0,62.09999999999991,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3209.9,2024-04-12 05:30:00,3247.5,3205.3,2024-04,3210.0,705173,-0.990129549660701,-0.09999999999990905,42.19999999999982,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3147.45,2024-04-15 05:30:00,3180.3,3103.2,2024-04,3150.0,1035378,-1.9455434748746114,-2.550000000000182,77.10000000000036,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3106.4,2024-04-16 05:30:00,3149.2,3100.0,2024-04,3101.0,1134184,-1.3042304087435785,5.400000000000091,49.19999999999982,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3019.3,2024-04-18 05:30:00,3145.0,3008.3,2024-04,3125.15,1703646,-2.8038887458150863,-105.84999999999991,136.69999999999982,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3026.95,2024-04-19 05:30:00,3057.05,2962.5,2024-04,3000.0,1727317,0.25336998642067066,26.949999999999818,94.55000000000018,2024,4,Apr 2024,Adani Enterprises,Conglomerate
ADANIENT,3063.35,2024-04-22 05:30:00,3077.5,3025.0,2024-04,3053.0,993929,1.2025306001090197,10.349999999999909,52.5,2024,4,Apr 2024,Adani Enterprises,Conglomerate
